# luminosity_distance	mass_1	mass_2	ra	dec
3.843705116577663148e+02 1.152730799938666273e+01 8.305171490693963321e+00 1.189056822990378848e+00 1.321874372588505375e+00
3.508254558303056001e+02 1.320593194548912663e+01 7.305604159893740679e+00 2.125853558322183812e+00 4.429194662079475875e-01
3.170598012905185215e+02 1.152920385102306255e+01 8.273036959119199452e+00 2.148606922581850043e+00 4.901955336939892161e-01
2.369203766577423664e+02 1.792305021841231749e+01 5.688953081362915221e+00 2.099816061295634029e+00 3.662146469535763615e-01
2.413646452771320980e+02 1.003310494877492864e+01 9.517615437219511421e+00 2.041978334179363586e+00 3.501722820599669772e-01
2.972244169792880371e+02 1.188846086253710688e+01 8.047872162511295002e+00 7.585963838128559900e-01 1.275430539932906671e+00
3.703904148803401313e+02 1.086863935260372926e+01 8.758552685446048258e+00 2.121345240769815454e+00 4.640049196593366565e-01
3.118591989592395635e+02 1.620439338541361352e+01 6.146413538915457053e+00 2.078128732197089601e+00 3.534618773212266363e-01
3.778552682003459040e+02 1.394995857587438870e+01 7.012174338199635315e+00 2.147971441613993449e+00 5.347517277686523185e-01
3.140870174096166352e+02 1.095664011555804507e+01 8.718433035761995242e+00 7.983242803729693193e-01 1.289669190851965075e+00
4.054274655318308191e+02 1.341229694393962824e+01 7.310921277514053962e+00 2.127840164416734403e+00 9.674098236785044769e-01
2.556506138832181989e+02 1.063649768113566196e+01 8.930566990997849786e+00 2.114922128352485053e+00 4.170061067582510606e-01
3.777644676567416582e+02 1.320209150533494125e+01 7.350967991341089025e+00 1.908855032860046652e+00 1.177138361002344480e+00
2.908749266077138032e+02 1.395489981691194714e+01 6.943560277879556430e+00 2.079659516639045247e+00 3.652395904688174877e-01
3.047632165910923732e+02 1.108056590660223151e+01 8.532519170758620319e+00 2.115006867378555810e+00 4.702082821604330332e-01
3.894010801921360780e+02 1.394870569229686197e+01 6.979035298546115484e+00 2.065672993214342501e+00 1.076290349316191275e+00
3.144669716535580051e+02 1.055323146062397122e+01 8.943950254423524981e+00 2.096433126725876228e+00 3.423313877148527196e-01
3.748012911732211023e+02 1.690083655319531175e+01 5.979350396006199553e+00 2.145468787010822886e+00 4.685266262480000110e-01
2.915819323033261981e+02 1.140587392673496403e+01 8.318323264502772929e+00 2.125432321075565234e+00 4.515240623246238316e-01
3.110967655551196458e+02 1.185100425163728843e+01 8.083422651129010816e+00 2.043169626207543832e+00 2.233995177418182099e-01
4.416702857834549718e+02 1.223069687224350233e+01 7.845878259666673848e+00 2.188674600962349448e+00 7.304906100121884016e-01
3.492310762149178345e+02 1.113702482854870901e+01 8.613054242130489868e+00 2.071542466599523902e+00 3.922911277174754296e-01
3.650846493594502249e+02 1.005919095516368422e+01 9.371071625884653145e+00 2.083898340371908464e+00 3.214633148760002723e-01
3.181367129614303053e+02 1.148535212035247888e+01 8.391887226747902773e+00 2.203865721264423705e+00 5.846379757011670453e-01
2.882719399813216228e+02 1.048079385328800939e+01 9.049544250356836628e+00 8.996437105138532786e-01 1.294614101750725776e+00
3.545054767010734054e+02 1.190954422379850897e+01 8.028237032395884043e+00 1.894406562474260980e+00 1.218784955034351691e+00
3.736350158483054997e+02 1.095340481333177074e+01 8.694491442039890217e+00 2.186227874398768201e+00 6.153216301103627828e-01
3.082982222908444783e+02 1.277515765371965095e+01 7.539083255615000922e+00 2.006607802522332840e+00 2.758362764641726916e-01
2.303192985419640024e+02 1.332064407306122433e+01 7.210228669773107057e+00 1.840818586934755530e+00 1.220446032602689579e+00
3.723728472722333436e+02 9.811370071736586596e+00 9.668947898885152270e+00 2.073839574299927158e+00 1.048978872038962340e+00
3.973843702323534330e+02 9.927849368950690589e+00 9.596785976868785539e+00 1.968619935716056091e+00 1.185696619333828972e+00
2.438434280387953663e+02 1.274357359462686112e+01 7.557251849707907532e+00 2.113002933161620689e+00 3.901301604412313329e-01
3.417796982553341536e+02 1.145228956097457207e+01 8.332979643767847833e+00 2.147384461667006139e+00 5.004482505541174575e-01
2.752472245669963513e+02 1.146213199806160965e+01 8.265189140020520853e+00 2.134380801699618857e+00 4.689561377366793793e-01
1.521778836491092477e+02 1.716256631658443155e+01 5.873865121996859173e+00 2.084730467950780319e+00 4.257857358111120649e-01
3.316316858556186844e+02 1.073807517607710338e+01 8.829146329861087494e+00 2.098353163282649092e+00 3.848102320767464168e-01
1.948076217983857248e+02 1.219784573123583193e+01 7.879497312326370739e+00 2.018280771508539573e+00 2.323275084524420164e-01
3.333766667447130772e+02 1.277238321969806556e+01 7.571928944152144680e+00 1.979138972929063378e+00 1.165694392174332350e+00
4.296769996176109885e+02 1.563228898447248305e+01 6.354275319814678191e+00 2.138435741106511578e+00 1.000685341293099606e+00
2.977219216862412168e+02 1.171590147455850506e+01 8.227213006281328234e+00 1.965853172371937241e+00 2.003223937751758554e-01
3.046040740394402633e+02 1.050931665559047268e+01 8.972142739554307411e+00 1.819318812005823460e+00 1.201284775289808593e+00
3.154245042918724948e+02 1.457786174165310555e+01 6.766699281256956411e+00 1.815266714115471913e+00 1.259785617421856241e+00
3.452937538274651956e+02 1.180180968377849737e+01 8.106336918723814122e+00 1.057550937306649175e+00 1.285098354355489247e+00
2.538809149623056101e+02 1.230746324373994760e+01 7.825186697972797312e+00 1.675790931349506963e+00 1.240920453896004805e+00
3.296684071319522786e+02 1.203054745100351752e+01 7.942034670210548875e+00 2.089391776152824676e+00 3.295846977811989209e-01
4.247089589315019680e+02 1.149617417295504396e+01 8.245209874915863324e+00 2.138266548601009287e+00 9.557852027057056610e-01
4.402337246454463866e+02 9.791205780039300421e+00 9.661041968796700630e+00 2.039245358945508624e+00 1.156023316112566812e+00
2.848941581293628929e+02 1.917606703894316666e+01 5.402565070633523092e+00 2.081612859615403099e+00 3.697721735432308310e-01
2.558400096860921167e+02 1.103238785221049056e+01 8.607282049997452944e+00 8.950357720101074221e-01 1.257024141570568743e+00
2.694791045646572343e+02 1.153490799427650870e+01 8.198952817603386123e+00 2.105996366867791902e+00 4.755960404454598334e-01
3.341295529928864880e+02 1.050423949459389661e+01 9.101621349228281588e+00 2.174497626538486550e+00 5.235173111141629976e-01
2.702573156352245860e+02 1.016885659276593579e+01 9.309345440406509908e+00 1.951169508635941519e+00 1.951487580363371332e-01
3.364419597284829138e+02 1.365125373127284192e+01 7.076309269314865702e+00 2.166255931083006736e+00 4.818060035657321660e-01
4.407060001887635963e+02 1.107863073474690729e+01 8.517110577344720213e+00 1.264080399804460519e+00 1.278294391947517816e+00
3.338904354210559404e+02 1.050918123708935781e+01 9.094399997576157801e+00 2.221410455736076095e+00 8.470345486379919908e-01
2.863234121032184589e+02 1.053703185308923906e+01 9.031708815178616234e+00 2.089374301822704894e+00 4.241944958802056909e-01
3.676580451183208993e+02 1.068889490830282085e+01 8.924436746841159618e+00 2.111001639610555980e+00 4.606591704324432546e-01
2.705090529250436475e+02 1.409197717585226250e+01 6.929535303670173008e+00 2.161112175294587878e+00 5.035706191250333141e-01
3.657763312564915168e+02 1.144423772319088428e+01 8.319141214520078265e+00 2.106569126959561888e+00 4.601186592609128323e-01
3.441885802772533225e+02 1.020022251025584659e+01 9.320554463875543760e+00 1.998786894803489922e+00 3.089988257215236511e-01
3.678738657709148470e+02 1.309089689454233607e+01 7.317678034320852731e+00 2.133941931025234773e+00 5.013740643358686189e-01
2.467621031118754047e+02 1.161410717783602209e+01 8.280360350838673611e+00 2.123879121441754947e+00 4.784455641258163472e-01
3.166549438215307646e+02 1.547654886499482529e+01 6.434475717348566270e+00 2.178866170405584057e+00 5.257351835727868128e-01
3.169301262520580167e+02 1.533939827274998891e+01 6.467673117245970715e+00 2.040990101401435108e+00 3.092051158341958539e-01
4.157001701870091779e+02 1.083613332909308369e+01 8.850310653592256216e+00 2.178064257502275947e+00 5.207880550695276334e-01
3.467089431928887961e+02 9.969460743950291359e+00 9.555972926018169389e+00 2.149195729158001278e+00 4.963093270187429185e-01
3.400221896231980168e+02 1.068784663183727801e+01 8.827273359490865445e+00 2.058184653713926338e+00 4.528593010853859124e-01
3.132710424159662352e+02 1.084948655789824556e+01 8.705575481279577588e+00 2.054958042811755536e+00 2.749110106858342339e-01
3.248505534239080816e+02 1.037327483505412395e+01 9.172151517809385979e+00 2.142170966872747773e+00 5.372363586490775944e-01
2.773565749032090935e+02 1.036193595847276860e+01 9.158234816515170351e+00 2.115318673681165329e+00 4.477177503474150111e-01
3.850035636601918441e+02 1.428998519360130359e+01 6.869926478108101975e+00 2.183770122856228735e+00 8.637290122394837288e-01
3.692460644572493038e+02 1.097065479863725379e+01 8.733614910540040910e+00 2.193423215831864947e+00 6.491499808943275163e-01
3.820185252297054603e+02 1.221612419920497850e+01 7.794097707321889779e+00 2.113008442274659782e+00 1.053058906579015241e+00
2.484037189903773992e+02 9.812587370894323868e+00 9.728524119632645295e+00 2.123374990868170276e+00 5.575350435909949276e-01
3.699619934173175011e+02 1.411855283739527422e+01 6.896006989907581541e+00 2.107758437291010978e+00 4.357991449792227301e-01
2.687660661707167264e+02 1.204860633002963688e+01 7.925747125060158105e+00 2.175076027979457205e+00 6.527530116416242478e-01
2.657494458401186535e+02 1.081617889666387811e+01 8.760342415696596774e+00 2.003344101647285935e+00 2.827837780032461668e-01
3.312997011654386483e+02 1.040511248588443749e+01 9.205367764327402114e+00 2.122219322162694599e+00 1.056475040954961919e+00
2.955819914049912995e+02 1.481839648194562820e+01 6.715710307085998920e+00 1.964159621911726106e+00 2.383056159772729832e-01
2.683377440310157453e+02 1.405026417281023399e+01 6.954307484730231081e+00 1.568972513839616667e+00 1.281764342070073281e+00
2.865172702323875455e+02 9.914868982441994660e+00 9.591876389014375448e+00 2.038941411237703782e+00 2.833740084320340857e-01
2.747298718326394464e+02 1.286418437523892422e+01 7.490187273146462488e+00 2.013191601824682042e+00 2.780907649201028176e-01
3.118804925264713006e+02 1.810561872356970170e+01 5.642144572525364055e+00 2.010350186907555070e+00 3.207735743361118663e-01
3.106535879447739603e+02 1.232093877823594674e+01 7.802969813520948428e+00 2.060719099463796500e+00 2.948975362216256779e-01
3.579361579820936186e+02 1.336639370872406474e+01 7.367720663002499393e+00 2.088220587405559048e+00 3.323295187932489569e-01
3.429953120978459538e+02 1.354248540271035139e+01 7.254421951169025995e+00 2.057447081865454663e+00 4.362079749215133639e-01
2.370031581994370242e+02 1.299405732908240552e+01 7.377924734954904196e+00 1.985502188707762627e+00 2.707577341657686487e-01
2.942483942381527413e+02 1.579367463619353451e+01 6.268712840301750688e+00 2.142114570700148768e+00 5.055704879755662517e-01
3.876751137565862564e+02 1.479196510384408292e+01 6.658331819926476491e+00 2.145582208671967361e+00 5.586183904816599544e-01
3.981500323501378489e+02 1.255326791727300773e+01 7.613286837764414727e+00 2.142349487917897477e+00 4.691544915535210136e-01
1.661502543062734674e+02 1.017530302876233073e+01 9.340290314381530123e+00 1.525915934224527426e+00 1.269610622954004509e+00
2.330490796492413210e+02 1.007271244542585542e+01 9.415652621585719473e+00 1.226263116797793984e+00 1.304794287040789147e+00
4.456922447971475094e+02 1.067903188519645852e+01 8.850464279387605160e+00 2.193572699931643832e+00 5.368551734772964990e-01
3.215075637406071678e+02 1.288200702501068484e+01 7.499742603193796597e+00 2.185800219444793413e+00 6.415204559278152585e-01
3.093578211478189246e+02 1.270487003104682877e+01 7.620482605993309733e+00 2.191986291603260639e+00 5.876829512248612497e-01
2.648368196744436318e+02 1.043020029644005042e+01 9.085878023079729360e+00 1.982800559660440776e+00 2.762071711674008445e-01
2.685133557459506051e+02 1.031323995594818577e+01 9.198143281062597154e+00 2.022687795514489739e+00 2.487743401717687763e-01
3.087417503913079599e+02 1.029034518813615051e+01 9.248987212399313762e+00 2.015999171952813640e+00 1.162897400598143172e+00
2.109571836037219725e+02 1.642496128954208245e+01 6.089236986737812884e+00 2.152907905148596424e+00 4.206923756882383070e-01
3.271001447740777621e+02 1.839185122010848517e+01 5.584473356463363736e+00 2.140477515944640974e+00 5.042985434850928428e-01
3.497358299425725932e+02 1.276019632273510140e+01 7.551629997615706635e+00 2.082365269884357328e+00 3.091049629414361899e-01
3.336887637012504229e+02 1.028768175602809976e+01 9.149945867083530970e+00 2.109536061327431433e+00 4.865631535547844111e-01
3.020392192609753010e+02 9.770959380968790242e+00 9.645998352391906394e+00 2.052252543000528284e+00 3.822394587189795190e-01
2.299520548866748868e+02 1.553204583426942165e+01 6.420368401669218628e+00 2.049213216941289328e+00 3.484878727079746552e-01
2.817554447452516229e+02 1.057258592579552392e+01 8.989647793377921303e+00 1.978859972164462189e+00 2.254385804030248908e-01
2.568788191235479417e+02 1.264417357763578131e+01 7.605414659923905418e+00 2.053043857223264546e+00 4.621404484262344736e-01
2.772249877417749531e+02 1.017659214044806504e+01 9.289945977338559757e+00 2.002823998387919691e+00 2.407531027390316936e-01
4.464679016453941927e+02 1.033599453732364104e+01 9.238674660522026016e+00 2.114549909244988424e+00 4.837230024386117155e-01
4.645752392610895072e+02 1.068334297432880753e+01 8.894499600399102590e+00 2.000073912174487489e+00 1.137678862288683534e+00
3.283170852909295832e+02 1.166781569502103544e+01 8.220757090845477677e+00 2.075220327861469816e+00 3.846263494002979400e-01
3.074131851751830027e+02 1.652640556262962335e+01 6.034756888506728423e+00 2.032821770648407078e+00 2.186317928458143545e-01
1.996109474178278163e+02 1.172955853587490616e+01 8.169317662813794456e+00 1.891906713760443726e+00 1.226680401633936324e+00
3.388633759190901173e+02 1.600775600936328402e+01 6.242822873011493634e+00 1.433173838903432973e+00 1.304675050568697037e+00
3.036232845200913744e+02 1.132843105332548816e+01 8.473466239775747866e+00 2.063068038504098478e+00 3.534207949924857983e-01
3.262915679099508566e+02 1.495875782235300733e+01 6.581269345884403599e+00 2.063801842615494930e+00 1.093112559688798058e+00
2.779616804847943854e+02 9.969037907196508286e+00 9.527970170943486750e+00 2.051781302248605776e+00 3.594352175438523811e-01
3.238343850255709526e+02 9.964306371370737381e+00 9.670836818199406437e+00 2.121245928596925623e+00 4.272201490144758584e-01
3.971096941454321723e+02 1.347148809197529573e+01 7.214974672113711129e+00 2.213075020580070884e+00 6.320492041309581088e-01
2.260221899381829473e+02 1.123508814255711741e+01 8.478869689900182749e+00 2.187934697835012710e+00 9.640683571496783122e-01
4.873114551578908618e+02 1.080381955221664292e+01 8.819052261894777089e+00 2.174068804861235105e+00 9.835389623551028526e-01
2.433302239656075301e+02 1.600342599833178880e+01 6.227120177692039071e+00 1.981712109876060168e+00 2.174755901689711390e-01
4.988042237379385710e+02 1.397982838773030778e+01 7.029620051673467707e+00 2.036803254930009466e+00 1.145154356497618764e+00
4.355817275553228001e+02 1.074685980748931868e+01 8.870424843056518682e+00 2.231230139726863460e+00 8.916746008436146065e-01
3.875130335329546938e+02 1.364468488600422802e+01 7.115679721154323900e+00 2.193932244164998213e+00 5.322672951429318067e-01
3.831627214129071604e+02 1.176413017185373633e+01 8.141450009081390604e+00 2.155045836380207191e+00 5.777637019905751403e-01
2.063847394939600974e+02 1.006206376944051861e+01 9.377545718698460320e+00 2.027607454752192950e+00 2.126003502490725616e-01
2.542946715438209822e+02 1.013540205932716454e+01 9.348319091092275102e+00 2.103579683007628987e+00 3.156340141837112312e-01
2.631919718586031536e+02 1.662320745833084246e+01 6.070073928947908648e+00 2.018616335527779970e+00 2.658771663719228240e-01
